Sif Goldenhair;;;;;;;
Brynja Ironsides;;;;;;;
Fenja Millstone;;;;;;;
Vargr Bloodmoon;;;;;;;
Eilif Earthsplitter;;;;;;;
Gunnar Ironfist;;;;;;;
Kvasir Blood-kin;;;;;;;
Eikinskjaldi the Shield;;;;;;;
Sigurd Snake-in-the-Eye;;;;;;;
Freyr Harvestlord;;;;;;;
Aesir Vengeance;;;;;;;
Eirik Redbeard;;;;;;;
Bjarte Darkblade;;;;;;;
Aesir Soulguard;;;;;;;
Hryðja the Harbinger;;;;;;;
Drifa Snowveil;;;;;;;
Einar Wolfslayer;;;;;;;
Ondur Dishtorrent;;;;;;;
Porunn Iceheart;;;;;;;
Olve Earthbinder;;;;;;;
Kvasir the Clever;;;;;;;
Olav Starblade;;;;;;;
Vindsval;;;;;;;
Kettil Firebeard;;;;;;;
Litr the Dwarf;;;;;;;
Ingvar the Infamous;;;;;;;
Cynewulf Mistwalker;;;;;;;
Gymir the Ghastly;;;;;;;
Snotra Wiseheart;;;;;;;
Jotunnheim the Realmkeeper;;;;;;;
Modi Stormson;;;;;;;
Gilling the Grim;;;;;;;
Erik Blackheart;;;;;;;
Ulrik Ravenspeak;;;;;;;
Ragnar Ravenfriend;;;;;;;
Knut the Callous;;;;;;;
Nori Earthshaker;;;;;;;
Calder Seastorm;;;;;;;
Muninn Thoughtkeeper;;;;;;;
Fenrir Wolfsblood;;;;;;;
Isglimt;;;;;;;
Heimdall Watcheye;;;;;;;
Báleygr the Baleful;;;;;;;
Eostre Dawnglow;;;;;;;
Kvasir the Cunning;;;;;;;
Urd Fateweaver;;;;;;;
Ymir Icegiant;;;;;;;
Birger the Wise;;;;;;;
Eindride the Savage;;;;;;;
Beli the Bright;;;;;;;
Fimbulvetr;;;;;;;
Sköll the Shade;;;;;;;
Snotra Kald;;;;;;;
Hoenir Vagabond;;;;;;;
Vargr Moonhowler;;;;;;;
Mist Blindingveil;;;;;;;
Ogmund Ogrekin;;;;;;;
Lokk the Deceiver;;;;;;;
Bjarte Strongarm;;;;;;;
Ingrid Frostflower;;;;;;;
Halvar the Horrible;;;;;;;
Niflskuggi;;;;;;;
Ulfric the Destroyer;;;;;;;
Karn the Corrupted;;;;;;;
Hlebard Iceblade;;;;;;;
Gunnlaug Serpent-Tongue;;;;;;;
Fornjot the Stormking;;;;;;;
Cedric the Jarl;;;;;;;
Orm the Vast;;;;;;;
Vetrork;;;;;;;
Bergelmir the Brutal;;;;;;;
Fenrir the Feral;;;;;;;
Isenmalm;;;;;;;
Geirrodur Stonefist;;;;;;;
Frostgiant the Fearless;;;;;;;
Vafthrudnir the Wise;;;;;;;
Magni Ironwill;;;;;;;
Jarnsida the Ruthless;;;;;;;
Sven Bonebreaker;;;;;;;
Baldur Lightson;;;;;;;
Thorvald Battlehammer;;;;;;;
Gunnhildr Swiftstrike;;;;;;;
Modi Battlefurious;;;;;;;
Kolgrim the Tormentor;;;;;;;
Kvasir Meadmind;;;;;;;
Ketil Flatnose;;;;;;;
Ginnungagap;;;;;;;
Glitnir;;;;;;;
Woden Stormcaller;;;;;;;
Jokulsnar;;;;;;;
Frostrun the Feared;;;;;;;
Hjalmarr the Harsh;;;;;;;
Hallvard the Oppressor;;;;;;;
Pjotr Wolfbane;;;;;;;
Bjornulf Berserker;;;;;;;
Frostvidar;;;;;;;
Eydis Starblessed;;;;;;;
Gneip the Gaunt;;;;;;;
Skrymir the Shrouded;;;;;;;
Menja the Grinder;;;;;;;
Ulfar Allfather;;;;;;;
Suttungr Meadkeeper;;;;;;;
Nithogg Bonegnawer;;;;;;;
Ymir Frostfather;;;;;;;
Kettil Stormcloak;;;;;;;
Leif Seafarer;;;;;;;
Liv Ravenwing;;;;;;;
Einar Skald;;;;;;;
Arnbjorn the Arsonist;;;;;;;
Frodi Wraithcloak;;;;;;;
Ingeborg Steelheart;;;;;;;
Mistilteinn;;;;;;;
Aurboda the Fertile;;;;;;;
Skadi;;;;;;;
Drivende;;;;;;;
Hildr Valkyrie;;;;;;;
Isjarn;;;;;;;
Gymir Seawalker;;;;;;;
Jarnsaxa Ironedge;;;;;;;
Eyvindr Keeneye;;;;;;;
Frode Eagleeye;;;;;;;
Snaer the Stalker;;;;;;;
Ran Deepmist;;;;;;;
Snotra Wisdomflow;;;;;;;
Finnbjorn Icewalker;;;;;;;
Rungnir the Unyielding;;;;;;;
Skumr Ironvenom;;;;;;;
Loki Trickfinder;;;;;;;
Bestla Icevein;;;;;;;
Hati Hroðvitnisson the Hunter;;;;;;;
Nott Shadowveil;;;;;;;
Rungnir the Reckless;;;;;;;
Odin Wisefather;;;;;;;
Rimgrimnir the Grim;;;;;;;
Grotte the Grinder;;;;;;;
Asvard Plaguebringer;;;;;;;
Blakkr Darkveil;;;;;;;
Dvalin Dwarflord;;;;;;;
Zephyr Windlord;;;;;;;
Kári the Tempest;;;;;;;
Andhrimnir Feastmaster;;;;;;;
Ylva Wolfdaughter;;;;;;;
Oddvar the Outlander;;;;;;;
Kaldborn;;;;;;;
Eirikr the Ominous;;;;;;;
Logi Firetongue;;;;;;;
Dagr Sunfollower;;;;;;;
Groa Witchseer;;;;;;;
Alvar Stoneskin;;;;;;;
Erlend the Explorer;;;;;;;
Lagertha Stormborn;;;;;;;
Torgrim Thundergoad;;;;;;;
Nerthus Earthmother;;;;;;;
Mjölnir Wielder;;;;;;;
Andhrimnir Feastbrew;;;;;;;
Wyrd Destinyknot;;;;;;;
Mimir Headwise;;;;;;;
Pål Axe-Handler;;;;;;;
Canute Deepsea;;;;;;;
Balvorg Witchkin;;;;;;;
Erlingr the Maddened;;;;;;;
Nattmara;;;;;;;
Trygve Oarsman;;;;;;;
Alrik the Avenger;;;;;;;
Bodil Starfighter;;;;;;;
Hati Moonhunter;;;;;;;
Aslaug Shieldmaiden;;;;;;;
Thrymheim;;;;;;;
Jormungandr Seaserpent;;;;;;;
Syrpa the Seeress;;;;;;;
Vagn the Vigilant;;;;;;;
Hlébarð the Lurker;;;;;;;
Thorald Thunderhand;;;;;;;
Gjuki the Corruptor;;;;;;;
Unn the Deep-Minded;;;;;;;
Jokulfarinn;;;;;;;
Ulf the Wolf;;;;;;;
Sigyn Loyalheart;;;;;;;
Zephyr Galeforce;;;;;;;
Skadi Huntress;;;;;;;
Baugi the Blight;;;;;;;
Fjalar the Cunning;;;;;;;
Skare;;;;;;;
Ve Mightyhand;;;;;;;
Isflak;;;;;;;
Hrothgar Warhammer;;;;;;;
Ondur the Overlord;;;;;;;
Brunnhilde Valkyrieflame;;;;;;;
Halstein the Fierce;;;;;;;
Ivar Windwalker;;;;;;;
Dagny Doombringer;;;;;;;
Mistblindi the Miscreant;;;;;;;
Njall Darksea;;;;;;;
Vestein Longship;;;;;;;
Idi the Great;;;;;;;
Aurgelmir Founder;;;;;;;
Mani Moontracker;;;;;;;
Jostein Starfollower;;;;;;;
Thorgest the Merciless;;;;;;;
Valgard Venomblade;;;;;;;
Orm the Ominous;;;;;;;
Gudmund Spearhand;;;;;;;
Ivarr Ironshod;;;;;;;
Herleif Moonhowler;;;;;;;
Fjolnir Fangtooth;;;;;;;
Sigrun Frostbiter;;;;;;;
Eirikr Ravenclaw;;;;;;;
Elli Ageless;;;;;;;
Zeki the Scribe;;;;;;;
Helbindi;;;;;;;
Brodir of the Bloodmist;;;;;;;
Ceolwulf Runechant;;;;;;;
Ingrid Firebeard;;;;;;;
Bjarni Ironhelm;;;;;;;
Hela Nightshade;;;;;;;
Bjorn Thunderstruck;;;;;;;
Náli the Nihilist;;;;;;;
Gerd Earthdaughter;;;;;;;
Ivar Beardless;;;;;;;
Snær the Suffocator;;;;;;;
Horgar the Cruel;;;;;;;
Gna Stormrider;;;;;;;
Ljot the Pale;;;;;;;
Freya Starcloak;;;;;;;
Kari the Swift;;;;;;;
Aegir Wavecaller;;;;;;;
Gormr Snowraven;;;;;;;
Dagmar Ironfist;;;;;;;
Jord Earthmother;;;;;;;
Birgit Shieldmaiden;;;;;;;
Skuli the Schemer;;;;;;;
Torstein Stormblade;;;;;;;
Thorvald Thunderlord;;;;;;;
Petra Stone-Weaver;;;;;;;
Inge Battlemaiden;;;;;;;
Borgar Blackhand;;;;;;;
Peder Axewielder;;;;;;;
Skirnir the Malignant;;;;;;;
Idunn Applekeeper;;;;;;;
Ospak Starless;;;;;;;
Hnúkaþórr the Heinous;;;;;;;
Leif the Lucky;;;;;;;
Yngvi Bowman;;;;;;;
Eirikr Longsword;;;;;;;
Alvaldi the Rich;;;;;;;
Lokk the Lurker;;;;;;;
Koll the Colossal;;;;;;;
Frostulf;;;;;;;
Kare Runecarver;;;;;;;
Hedin the Hexer;;;;;;;
Gargantua the Crusher;;;;;;;
Útgarða-Loki the Trickster;;;;;;;
Rimthurs;;;;;;;
Forseti Justiceweaver;;;;;;;
Eir Healinghand;;;;;;;
Beli the Breaker;;;;;;;
Njord Shipmaster;;;;;;;
Yrsa the Young;;;;;;;
Farbauti Giantbane;;;;;;;
Elin Roughbeard;;;;;;;
Heidrek the Horrific;;;;;;;
Narfi Nightstalker;;;;;;;
Grettir the Grotesque;;;;;;;
Zoran Highpeak;;;;;;;
Rane Stonemaul;;;;;;;
Jokulkald;;;;;;;
Surt the Black;;;;;;;
Rokk the Mountain;;;;;;;
Asbjorn Ironside;;;;;;;
Frosti;;;;;;;
Eitri the Enchanter;;;;;;;
Magni Strongarm;;;;;;;
Kelda Stormcurse;;;;;;;
Durnir the Dark;;;;;;;
Yngvi Frost;;;;;;;
Vidar Ironclaw;;;;;;;
Ulrik the Slayer;;;;;;;
Harald Hardrada;;;;;;;
Yorick Wolfkin;;;;;;;
Wulf the Wanderer;;;;;;;
Vörst the Violent;;;;;;;
Xander of the Farlands;;;;;;;
Fafnir Shadowbane;;;;;;;
Narfi the Nightmarish;;;;;;;
Roar Iceblood;;;;;;;
Hrostmarr;;;;;;;
Gorm Shieldbreaker;;;;;;;
Zisa Hearthwarmer;;;;;;;
Hrimnir;;;;;;;
Niflrun;;;;;;;
Valkyrie Shieldmaiden;;;;;;;
Orm Serpent-Tongue;;;;;;;
Thorgrim Skythunder;;;;;;;
Xaric the Exile;;;;;;;
Urd the Curseweaver;;;;;;;
Angrboða Mistress of Anguish;;;;;;;
Hrimfaxi;;;;;;;
Grottintanni the Grim;;;;;;;
Qvist Blacksmith;;;;;;;
Eir Peacebringer;;;;;;;
Jarnvid;;;;;;;
Astrid Shieldmaiden;;;;;;;
Kari Windscream;;;;;;;
Arnbjorn Ironjaw;;;;;;;
Kvef;;;;;;;
Gerd Earthbeloved;;;;;;;
Brandr Smokemaw;;;;;;;
Cnut Longsword;;;;;;;
Hugi the Haunting;;;;;;;
Jorund Iceheart;;;;;;;
Torvi the Brave;;;;;;;
Celina Moonray;;;;;;;
Koldfe;;;;;;;
Helki the Ruthless;;;;;;;
Vafþrúðnir the Vile;;;;;;;
Delling Dawnbringer;;;;;;;
Sigfrid Sunshield;;;;;;;
Ymirgandr;;;;;;;
Ymir the Ancient;;;;;;;
Svelk;;;;;;;
Mimir the Mindstealer;;;;;;;
Gudrun Snowbane;;;;;;;
Yngvi Fertilitylord;;;;;;;
Harar Bloodfrost;;;;;;;
Gudrod Gravebound;;;;;;;
Hraesvelgr Corpse-Eater;;;;;;;
Garmr the Ghoul;;;;;;;
Ulva Seaqueen;;;;;;;
Ivar the Boneless;;;;;;;
Runa Secretkeeper;;;;;;;
Fenrir Wolfbind;;;;;;;
Sigtrygg Snake-Eye;;;;;;;
Odin Warbeard;;;;;;;
Grimir;;;;;;;
Angrboda the Bane;;;;;;;
Greip Irongrasp;;;;;;;
Otrygg Felstorm;;;;;;;
Aslaug the Poisoner;;;;;;;
Arnora Stormbride;;;;;;;
Thorkell Ironbeard;;;;;;;
Kvasir Meadseeker;;;;;;;
Leika Firesprite;;;;;;;
Hermod Darefoot;;;;;;;
Frostfang;;;;;;;
Morkr;;;;;;;
Kjell Wildbeard;;;;;;;
Njall the Navigator;;;;;;;
Brimir the Bleak;;;;;;;
Greip the Grave;;;;;;;
Fjornir Thunderheart;;;;;;;
Hrolf the Havoc;;;;;;;
Borgny Fire-Eye;;;;;;;
Skirnir Wanderlight;;;;;;;
Regin Blackforge;;;;;;;
Mokkurkalfi the Shadow;;;;;;;
Yrsa Bearstrength;;;;;;;
Sol Sunfollower;;;;;;;
Yrsa Iceblood;;;;;;;
Niflmar;;;;;;;
Logi the Flame-Lord;;;;;;;
Baldur Bright;;;;;;;
Vali the Vengeful;;;;;;;
Hrimnatt;;;;;;;
Jorund the Manhunter;;;;;;;
Unnr Deepdream;;;;;;;
Dagmar Darksky;;;;;;;
Magni the Strong;;;;;;;
Edda Spellweaver;;;;;;;
Jarnfist Ironcrush;;;;;;;
Sigurd Hailstrike;;;;;;;
Skadi Hunteress;;;;;;;
Thokk the Thankless;;;;;;;
Kari Tempestwielder;;;;;;;
Thrond Ironwill;;;;;;;
Jarnvidar the Destroyer;;;;;;;
Dagfinn the Bold;;;;;;;
Baldur Lightbringer;;;;;;;
Tyr Onehand;;;;;;;
Móðguðr the Mournful;;;;;;;
Ingolf Armbreaker;;;;;;;
Mimir Wisewhisper;;;;;;;
Harald Skullcrusher;;;;;;;
Ve Creationhand;;;;;;;
Hel Halfdrowned;;;;;;;
Lofn Gentlehand;;;;;;;
Bergelmir the Vast;;;;;;;
Jarl Hailking;;;;;;;
Halstein Thunderaxe;;;;;;;
Surtur Flamebearer;;;;;;;
Bergthora Stormbride;;;;;;;
Snæfrid Soulstealer;;;;;;;
Dag the Stern;;;;;;;
Nifldreki;;;;;;;
Isblomst;;;;;;;
Wulfgar Stormaxe;;;;;;;
Ragnvald Skullsplitter;;;;;;;
Ulfric Wolfkin;;;;;;;
Gefjon Plowbringer;;;;;;;
Valtyr Warpoet;;;;;;;
Svanhild Swanmaid;;;;;;;
Alfdis the Brave;;;;;;;
Drifa Bloodmoon;;;;;;;
Werther Stormbringer;;;;;;;
Farbauti Lightningcaster;;;;;;;
Unn the Wave;;;;;;;
Nanna Moonbright;;;;;;;
Ottar Bearhugger;;;;;;;
Stig Battleborn;;;;;;;
Irpa Earthquake;;;;;;;
Thrain Shadowmaster;;;;;;;
Ulfrik Stormrage;;;;;;;
Fiske Wavebreaker;;;;;;;
Hoenir Longstride;;;;;;;
Drifa Snowdaughter;;;;;;;
Vindkaldr;;;;;;;
Vindsval Windchill;;;;;;;
Frostbjorn;;;;;;;
Imd the Impaler;;;;;;;
Althjof the Bold;;;;;;;
Gunnlaug Serpent-tongue;;;;;;;
Hati Skychaser;;;;;;;
Huldra Forestwhisper;;;;;;;
Ragnar Bloodaxe;;;;;;;
Leif Dragonborn;;;;;;;
Ylva Ironclad;;;;;;;
Hakon Broadshoulders;;;;;;;
Vidar Silencestep;;;;;;;
Isolde Icebound;;;;;;;
Vintereld;;;;;;;
Ulfrik Warbringer;;;;;;;
Valdis Stormcaller;;;;;;;
Kjárr the Corrupt;;;;;;;
Ygg Draugrfinder;;;;;;;
Fornjot the Firebringer;;;;;;;
Kaldr;;;;;;;
Járnsaxa the Judge;;;;;;;
;;;;;;;
